resultado;dato
Barcelona;8519
Barcelona;8519
Barcelona;8520
Barcelona;8521
Barcelona;8529
Barcelona;8530
Barcelona;8530
Barcelona;8540
Barcelona;8550
Barcelona;8551
Barcelona;8552
Barcelona;8553
Barcelona;8554
Barcelona;8559
Barcelona;8560
Barcelona;8569
Barcelona;8569
Barcelona;8570
Barcelona;8571
Barcelona;8572
Barcelona;8573
Barcelona;8580
Barcelona;8584
Barcelona;8587
Barcelona;8588
Barcelona;8589
Barcelona;8589
Barcelona;8589
Barcelona;8589
Barcelona;8589
Barcelona;8589
Barcelona;8590
Barcelona;8591
Barcelona;8592
Barcelona;8593
Barcelona;8600
Barcelona;8604
Barcelona;8605
Barcelona;8610
Barcelona;8611
Barcelona;8612
Barcelona;8613
Barcelona;8614
Barcelona;8619
Barcelona;8619
Barcelona;8619
Barcelona;8619
Barcelona;8619
Barcelona;8619
Barcelona;8619
Barcelona;8620
Barcelona;8629
Barcelona;8630
Barcelona;8635
Barcelona;8640
Barcelona;8650
Barcelona;8660
Barcelona;8670
Barcelona;8672
Barcelona;8673
Barcelona;8680
Barcelona;8690
Barcelona;8691
Barcelona;8692
Barcelona;8693
Barcelona;8694
Barcelona;8694
Barcelona;8695
Barcelona;8695
Barcelona;8696
Barcelona;8696
Barcelona;8697
Barcelona;8697
Barcelona;8698
Barcelona;8698
Barcelona;8699
Barcelona;8699
Barcelona;8699
Barcelona;8699
Barcelona;8699
Barcelona;8700
Barcelona;8710
Barcelona;8711
Barcelona;8712
Barcelona;8717
Barcelona;8717
Barcelona;8717
Barcelona;8718
Barcelona;8719
Barcelona;8719
Barcelona;8719
Barcelona;8720
Barcelona;8729
Barcelona;8730
Barcelona;8731
Barcelona;8731
Barcelona;8732
Barcelona;8732
Barcelona;8733
Barcelona;8734
Barcelona;8734
Barcelona;8735
Barcelona;8736
Barcelona;8737
Barcelona;8738
Barcelona;8739
Barcelona;8739
Barcelona;8740
Barcelona;8750
Barcelona;8753
Barcelona;8754
Barcelona;8755
Barcelona;8756
Barcelona;8757
Barcelona;8758
Barcelona;8759
Barcelona;8760
Barcelona;8769
Barcelona;8770
Barcelona;8770
Barcelona;8773
Barcelona;8775
Barcelona;8776
Barcelona;8777
Barcelona;8779
Barcelona;8780
Barcelona;8781
Barcelona;8782
Barcelona;8782
Barcelona;8783
Barcelona;8784
Barcelona;8785
Barcelona;8786
Barcelona;8787
Barcelona;8787
Barcelona;8787
Barcelona;8787
Barcelona;8788
Barcelona;8789
Barcelona;8790
Barcelona;8791
Barcelona;8792
Barcelona;8792
Barcelona;8793
Barcelona;8794
Barcelona;8795
Barcelona;8796
Barcelona;8797
Barcelona;8798
Barcelona;8798
Barcelona;8799
Barcelona;8800
Barcelona;8801
Barcelona;8810
Barcelona;8811
Barcelona;8812
Barcelona;8818
Barcelona;8820
Barcelona;8830
Barcelona;8840
Barcelona;8849
Barcelona;8850
Barcelona;8859
Barcelona;8860
Barcelona;8870
Barcelona;8871
Barcelona;8880
Barcelona;8901
Barcelona;8902
Barcelona;8903
Barcelona;8904
Barcelona;8905
Barcelona;8906
Barcelona;8907
Barcelona;8908
Barcelona;8911
Barcelona;8912
Barcelona;8913
Barcelona;8914
Barcelona;8915
Barcelona;8916
Barcelona;8917
Barcelona;8918
Barcelona;8921
Barcelona;8922
Barcelona;8923
Barcelona;8924
Barcelona;8930
Barcelona;8940
Barcelona;8950
Barcelona;8960
Barcelona;8970
Barcelona;8980
Burgos;9001
Burgos;9002
Burgos;9003
Burgos;9004
Burgos;9004
Burgos;9005
Burgos;9006
Burgos;9007
Burgos;9100
Burgos;9107
Burgos;9107
Burgos;9107
Burgos;9107
Burgos;9108
Burgos;9108
Burgos;9108
Burgos;9108
Burgos;9108
Burgos;9109
Burgos;9109
Burgos;9109
Burgos;9109
Burgos;9110
Burgos;9119
Burgos;9119
Burgos;9119
Burgos;9119
Burgos;9120
Burgos;9121
Burgos;9123
Burgos;9124
Burgos;9124
Burgos;9125
Burgos;9125
Burgos;9125
Burgos;9125
Burgos;9125
Burgos;9126
Burgos;9126
Burgos;9127
Burgos;9127
Burgos;9128
Burgos;9128
Burgos;9128
Burgos;9128
Burgos;9128
Burgos;9128
Burgos;9129
Burgos;9130
Burgos;9130
Burgos;9131
Burgos;9131
Burgos;9131
Burgos;9131
Burgos;9133
Burgos;9133
Burgos;9133
Burgos;9133
Burgos;9133
Burgos;9133
Burgos;9133
Burgos;9135
Burgos;9136
Burgos;9140
Burgos;9140
Burgos;9140
Burgos;9141
Burgos;9141
Burgos;9142
Burgos;9142
Burgos;9143
Burgos;9143
Burgos;9144
Burgos;9145
Burgos;9145
Burgos;9145
Burgos;9146
Burgos;9146
Burgos;9146
Burgos;9150
Burgos;9150
Burgos;9150
Burgos;9159
Burgos;9191
Burgos;9191
Burgos;9191
Burgos;9192
Burgos;9192
Burgos;9192
Burgos;9193
Burgos;9193
Burgos;9193
Burgos;9193
Burgos;9194
Burgos;9194
Burgos;9194
Burgos;9194
Burgos;9194
Burgos;9195
Burgos;9195
Burgos;9195
Burgos;9195
Burgos;9197
Burgos;9197
Burgos;9197
Burgos;9197
Burgos;9197
Burgos;9198
Burgos;9198
Burgos;9198
Burgos;9199
Burgos;9199
Burgos;9199
Burgos;9199
Burgos;9199
Burgos;9199
Burgos;9199
Burgos;9199
Burgos;9199
Burgos;9200
Burgos;9210
Burgos;9211
Burgos;9211
Burgos;9211
Burgos;9211
Burgos;9212
Burgos;9212
Burgos;9212
Burgos;9213
Burgos;9213
Burgos;9213
Burgos;9214
Burgos;9215
Burgos;9216
Burgos;9217
Burgos;9218
Burgos;9218
Burgos;9219
Burgos;9219
Burgos;9219
Burgos;9219
Burgos;9219
Burgos;9219
Burgos;9219
Burgos;9219
Burgos;9219
Burgos;9220
Burgos;9226
Burgos;9226
Burgos;9226
Burgos;9226
Burgos;9226
Burgos;9226
Burgos;9226
Burgos;9226
Burgos;9227
Burgos;9227
Burgos;9227
Burgos;9227
Burgos;9227
Burgos;9228
Burgos;9228
Burgos;9228
Burgos;9228
Burgos;9228
Burgos;9228
Burgos;9230
Burgos;9230
Burgos;9230
Burgos;9230
Burgos;9230
Burgos;9233
Burgos;9239
Burgos;9239
Burgos;9239
Burgos;9239
Burgos;9239
Burgos;9240
Burgos;9244
Burgos;9244
Burgos;9244
Burgos;9245
Burgos;9245
Burgos;9245
Burgos;9245
Burgos;9245
Burgos;9246
Burgos;9246
Burgos;9246
Burgos;9246
Burgos;9246
Burgos;9246
Burgos;9246
Burgos;9246
Burgos;9247
Burgos;9247
Burgos;9248
Burgos;9248
Burgos;9248
Burgos;9248
Burgos;9248
Burgos;9248
Burgos;9249
Burgos;9249
Burgos;9249
Burgos;9249
Burgos;9249
Burgos;9249
Burgos;9249
Burgos;9250
Burgos;9251
Burgos;9252
Burgos;9257
Burgos;9258
Burgos;9258
Burgos;9258
Burgos;9258
Burgos;9258
Burgos;9258
Burgos;9258
Burgos;9258
Burgos;9259
Burgos;9259
Burgos;9259
Burgos;9259
Burgos;9259
Burgos;9259
Burgos;9259
Burgos;9260
Burgos;9267
Burgos;9267
Burgos;9268
Burgos;9268
Burgos;9268
Burgos;9268
Burgos;9268
Burgos;9268
Burgos;9269
Burgos;9270
Burgos;9270
Burgos;9271
Burgos;9272
Burgos;9272
Burgos;9280
Burgos;9280
Burgos;9280
Burgos;9285
Burgos;9290
Burgos;9290
Burgos;9292
Burgos;9292
Burgos;9292
Burgos;9292
Burgos;9292
Burgos;9292
Burgos;9292
Burgos;9292
Burgos;9293
Burgos;9293
Burgos;9294
Burgos;9294
Burgos;9300
Burgos;9310
Burgos;9310
Burgos;9310
Burgos;9311
Burgos;9311
Burgos;9312
Burgos;9312
Burgos;9314
Burgos;9314
Burgos;9315
Burgos;9315
Burgos;9315
Burgos;9316
Burgos;9316
Burgos;9317
Burgos;9317
Burgos;9317
Burgos;9318
Burgos;9318
Burgos;9318
Burgos;9320
Burgos;9320
Burgos;9320
Burgos;9330
Burgos;9338
Burgos;9339
Burgos;9339
Burgos;9339
Burgos;9339
Burgos;9340
Burgos;9341
Burgos;9341
Burgos;9341
Burgos;9342
Burgos;9342
Burgos;9342
Burgos;9343
Burgos;9344
Burgos;9344
Burgos;9345
Burgos;9345
Burgos;9345
Burgos;9345
Burgos;9346
Burgos;9346
Burgos;9347
Burgos;9347
Burgos;9347
Burgos;9347
Burgos;9347
Burgos;9348
Burgos;9348
Burgos;9348
Burgos;9348
Burgos;9348
Burgos;9349
Burgos;9349
Burgos;9349
Burgos;9349
Burgos;9349
Burgos;9349
Burgos;9350
Burgos;9350
Burgos;9350
Burgos;9350
Burgos;9351
Burgos;9351
Burgos;9352
Burgos;9353
Burgos;9354
Burgos;9370
Burgos;9370
Burgos;9370
Burgos;9390
Burgos;9390
Burgos;9390
Burgos;9390
Burgos;9391
Burgos;9400
Burgos;9410
Burgos;9410
Burgos;9410
Burgos;9430
Burgos;9436
Burgos;9440
Burgos;9441
Burgos;9442
Burgos;9443
Burgos;9443
Burgos;9450
Burgos;9450
Burgos;9450
Burgos;9450
Burgos;9451
Burgos;9451
Burgos;9451
Burgos;9451
Burgos;9453
Burgos;9453
Burgos;9453
Burgos;9454
Burgos;9454
Burgos;9460
Burgos;9461
Burgos;9462
Burgos;9462
Burgos;9462
Burgos;9462
Burgos;9462
Burgos;9463
Burgos;9471
Burgos;9471
Burgos;9471
Burgos;9471
Burgos;9490
Burgos;9490
Burgos;9490
Burgos;9490
Burgos;9491
Burgos;9491
Burgos;9491
Burgos;9493
Burgos;9493
Burgos;9500
Burgos;9510
Burgos;9510
Burgos;9511
Burgos;9511
Burgos;9511
Burgos;9512
Burgos;9512
Burgos;9513
Burgos;9513
Burgos;9514
Burgos;9514
Burgos;9514
Burgos;9515
Burgos;9515
Burgos;9530
Burgos;9540
Burgos;9545
Burgos;9549
Burgos;9549
Burgos;9549
Burgos;9549
Burgos;9550
Burgos;9551
Burgos;9551
Burgos;9553
Burgos;9554
Burgos;9554
Burgos;9555
Burgos;9556
Burgos;9557
Burgos;9557
Burgos;9557
Burgos;9558
Burgos;9558
Burgos;9559
Burgos;9559
Burgos;9559
Burgos;9560
Burgos;9566
Burgos;9567
Burgos;9567
Burgos;9568
Burgos;9569
Burgos;9569
Burgos;9569
Burgos;9570
Burgos;9570
Burgos;9571
Burgos;9571
Burgos;9571
Burgos;9572
Burgos;9572
Burgos;9572
Burgos;9573
Burgos;9574
Burgos;9580
Burgos;9585
Burgos;9586
Burgos;9587
Burgos;9588
Burgos;9589
Burgos;9589
Burgos;9591
Burgos;9591
Burgos;9592
Burgos;9592
Burgos;9592
Burgos;9592
Burgos;9593
Burgos;9593
Burgos;9593
Burgos;9593
Burgos;9593
Burgos;9593
Burgos;9594
Burgos;9600
Burgos;9610
Burgos;9610
Burgos;9610
Burgos;9611
Burgos;9611
Burgos;9611
Burgos;9612
Burgos;9612
Burgos;9612
Burgos;9612
Burgos;9613
Burgos;9613
Burgos;9613
Burgos;9613
Burgos;9613
Burgos;9613
Burgos;9613
Burgos;9614
Burgos;9614
Burgos;9614
Burgos;9615
Burgos;9615
Burgos;9615
Burgos;9615
Burgos;9616
Burgos;9617
Burgos;9618
Burgos;9619
Burgos;9620
Burgos;9620
Burgos;9620
Burgos;9620
Burgos;9631
Burgos;9640
Burgos;9640
Burgos;9640
Burgos;9640
Burgos;9640
Burgos;9640
Burgos;9640
Burgos;9640
Burgos;9640
Burgos;9640
Burgos;9641
Burgos;9642
Burgos;9642
Burgos;9645
Burgos;9646
Burgos;9647
Burgos;9649
Burgos;9649
Burgos;9649
Burgos;9650
Burgos;9650
Burgos;9651
Burgos;9652
Burgos;9653
Burgos;9654
Burgos;9660
Burgos;9660
Burgos;9670
Burgos;9678
Burgos;9679
Burgos;9680
Burgos;9690
Burgos;9691
Burgos;9691
Burgos;9692
Burgos;9693
Cáceres;10000
Cáceres;10001
Cáceres;10002
Cáceres;10003
Cáceres;10004
Cáceres;10005
Cáceres;10100
Cáceres;10109
Cáceres;10110
Cáceres;10110
Cáceres;10120
Cáceres;10129
Cáceres;10130
Cáceres;10131
Cáceres;10132
Cáceres;10133
Cáceres;10134
Cáceres;10135
Cáceres;10136
Cáceres;10137
Cáceres;10140
Cáceres;10160
Cáceres;10162
Cáceres;10163
Cáceres;10164
Cáceres;10169
Cáceres;10170
Cáceres;10170
Cáceres;10180
Cáceres;10181
Cáceres;10182
Cáceres;10182
Cáceres;10183
Cáceres;10184
Cáceres;10185
Cáceres;10185
Cáceres;10186
Cáceres;10187
Cáceres;10189
Cáceres;10189
Cáceres;10189
Cáceres;10189
Cáceres;10190
Cáceres;10190
Cáceres;10191
Cáceres;10192
Cáceres;10193
Cáceres;10194
Cáceres;10195
Cáceres;10197
Cáceres;10198
Cáceres;10198
Cáceres;10199
Cáceres;10200
Cáceres;10210
Cáceres;10220
Cáceres;10230
Cáceres;10240
Cáceres;10250
Cáceres;10251
Cáceres;10252
Cáceres;10260
Cáceres;10261
Cáceres;10261
Cáceres;10262
Cáceres;10263
Cáceres;10269
Cáceres;10270
Cáceres;10271
Cáceres;10280
Cáceres;10290
Cáceres;10291
Cáceres;10291
Cáceres;10292
Cáceres;10300
Cáceres;10310
Cáceres;10317
Cáceres;10318
Cáceres;10319
Cáceres;10320
Cáceres;10328
Cáceres;10329
Cáceres;10329
Cáceres;10329
Cáceres;10330
Cáceres;10331
Cáceres;10331
Cáceres;10332
Cáceres;10332
Cáceres;10333
Cáceres;10334
Cáceres;10335
Cáceres;10340
Cáceres;10341
Cáceres;10350
Cáceres;10359
Cáceres;10359
Cáceres;10360
Cáceres;10370
Cáceres;10370
Cáceres;10371
Cáceres;10372
Cáceres;10373
Cáceres;10374
Cáceres;10380
Cáceres;10390
Cáceres;10391
Cáceres;10392
Cáceres;10392
Cáceres;10393
Cáceres;10394
Cáceres;10394
Cáceres;10400
Cáceres;10410
Cáceres;10411
Cáceres;10412
Cáceres;10413
Cáceres;10414
Cáceres;10415
Cáceres;10420
Cáceres;10430
Cáceres;10440
Cáceres;10450
Cáceres;10459
Cáceres;10460
Cáceres;10470
Cáceres;10480
Cáceres;10484
Cáceres;10490
Cáceres;10490
Cáceres;10491
Cáceres;10492
Cáceres;10493
Cáceres;10500
Cáceres;10509
Cáceres;10510
Cáceres;10511
Cáceres;10512
Cáceres;10513
Cáceres;10514
Cáceres;10515
Cáceres;10516
Cáceres;10519
Cáceres;10520
Cáceres;10520
Cáceres;10528
Cáceres;10529
Cáceres;10530
Cáceres;10540
Cáceres;10550
Cáceres;10560
Cáceres;10570
Cáceres;10580
Cáceres;10590
Cáceres;10591
Cáceres;10591
Cáceres;10591
Cáceres;10592
Cáceres;10593
Cáceres;10600
Cáceres;10610
Cáceres;10611
Cáceres;10612
Cáceres;10613
Cáceres;10614
Cáceres;10615
Cáceres;10616
Cáceres;10616
Cáceres;10616
Cáceres;10617
Cáceres;10617
Cáceres;10620
Cáceres;10623
Cáceres;10623
Cáceres;10624
Cáceres;10624
Cáceres;10625
Cáceres;10626
Cáceres;10627
Cáceres;10628
Cáceres;10628
Cáceres;10629
Cáceres;10629
Cáceres;10630
Cáceres;10630
Cáceres;10630
Cáceres;10638
Cáceres;10639
Cáceres;10640
Cáceres;10649
Cáceres;10649
Cáceres;10650
Cáceres;10660
Cáceres;10660
Cáceres;10660
Cáceres;10661
Cáceres;10662
Cáceres;10663
Cáceres;10663
Cáceres;10664
Cáceres;10665
Cáceres;10666
Cáceres;10666
Cáceres;10667
Cáceres;10670
Cáceres;10671
Cáceres;10671
Cáceres;10671
Cáceres;10672
Cáceres;10680
Cáceres;10690
Cáceres;10690
Cáceres;10690
Cáceres;10691
Cáceres;10692
Cáceres;10693
Cáceres;10694
Cáceres;10694
Cáceres;10695
Cáceres;10696
Cáceres;10696
Cáceres;10697
Cáceres;10697
Cáceres;10697
Cáceres;10700
Cáceres;10701
Cáceres;10710
Cáceres;10711
Cáceres;10712
Cáceres;10720
Cáceres;10728
Cáceres;10729
Cáceres;10730
Cáceres;10739
Cáceres;10740
Cáceres;10748
Cáceres;10749
Cáceres;10750
Cáceres;10759
Cáceres;10800
Cáceres;10810
Cáceres;10810
Cáceres;10811
Cáceres;10811
Cáceres;10811
Cáceres;10812
Cáceres;10813
Cáceres;10814
Cáceres;10815
Cáceres;10816
Cáceres;10816
Cáceres;10817
Cáceres;10818
Cáceres;10818
Cáceres;10820
Cáceres;10824
Cáceres;10828
Cáceres;10829
Cáceres;10829
Cáceres;10829
Cáceres;10829
Cáceres;10830
Cáceres;10839
Cáceres;10840
Cáceres;10848
Cáceres;10849
Cáceres;10849
Cáceres;10850
Cáceres;10857
Cáceres;10858
Cáceres;10859
Cáceres;10860
Cáceres;10864
Cáceres;10865
Cáceres;10866
Cáceres;10867
Cáceres;10868
Cáceres;10869
Cáceres;10870
Cáceres;10879
Cáceres;10880
Cáceres;10881
Cáceres;10882
Cáceres;10883
Cáceres;10890
Cáceres;10891
Cáceres;10892
Cáceres;10893
Cáceres;10894
Cáceres;10895
Cáceres;10896
Cáceres;10897
Cáceres;10900
Cáceres;10910
Cáceres;10920
Cáceres;10930
Cáceres;10940
Cáceres;10950
Cáceres;10960
Cáceres;10970
Cáceres;10980
Cáceres;10989
Cáceres;10990
Cáceres;10991
Cádiz;11001
Cádiz;11002
Cádiz;11003
Cádiz;11004
Cádiz;11005
Cádiz;11006
Cádiz;11007
Cádiz;11008
Cádiz;11009
Cádiz;11010
Cádiz;11011
Cádiz;11012
Cádiz;11100
Cádiz;11130
Cádiz;11139
Cádiz;11140
Cádiz;11149
Cádiz;11150
Cádiz;11150
Cádiz;11158
Cádiz;11159
Cádiz;11159
Cádiz;11160
Cádiz;11170
Cádiz;11178
Cádiz;11179
Cádiz;11179
Cádiz;11180
Cádiz;11190
Cádiz;11201
Cádiz;11202
Cádiz;11203
Cádiz;11204
Cádiz;11205
Cádiz;11206
Cádiz;11207
Cádiz;11300
Cádiz;11300
Cádiz;11310
Cádiz;11311
Cádiz;11311
Cádiz;11312
Cádiz;11313
Cádiz;11314
Cádiz;11320
Cádiz;11330
Cádiz;11339
Cádiz;11340
Cádiz;11350
Cádiz;11360
Cádiz;11368
Cádiz;11369
Cádiz;11369
Cádiz;11370
Cádiz;11379
Cádiz;11380
Cádiz;11390
Cádiz;11390
Cádiz;11391
Cádiz;11391
Cádiz;11392
Cádiz;11393
Cádiz;11393
Cádiz;11400
Cádiz;11401
Cádiz;11402
Cádiz;11403
Cádiz;11404
Cádiz;11405
Cádiz;11406
Cádiz;11407
Cádiz;11408
Cádiz;11500
Cádiz;11510
Cádiz;11518
Cádiz;11519
Cádiz;11520
Cádiz;11540
Cádiz;11549
Cádiz;11550
Cádiz;11560
Cádiz;11570
Cádiz;11579
Cádiz;11580
Cádiz;11589
Cádiz;11590
Cádiz;11591
Cádiz;11592
Cádiz;11593
Cádiz;11594
Cádiz;11595
Cádiz;11596
Cádiz;11600
Cádiz;11610
Cádiz;11611
Cádiz;11612
Cádiz;11620
Cádiz;11630
Cádiz;11638
Cádiz;11639
Cádiz;11640
Cádiz;11648
Cádiz;11649
Cádiz;11650
Cádiz;11659
Cádiz;11660
Cádiz;11670
Cádiz;11679
Cádiz;11680
Cádiz;11687
Cádiz;11688
Cádiz;11689
Cádiz;11690
Cádiz;11691
Cádiz;11692
Cádiz;11693
Castellón;12001
Castellón;12002
Castellón;12003
Castellón;12004
Castellón;12005
Castellón;12006
Castellón;12100
Castellón;12110
Castellón;12118
Castellón;12119
Castellón;12119
Castellón;12120
Castellón;12121
Castellón;12122
Castellón;12122
Castellón;12123
Castellón;12123
Castellón;12124
Castellón;12125
Castellón;12126
Castellón;12127
Castellón;12130
Castellón;12131
Castellón;12132
Castellón;12133
Castellón;12134
Castellón;12134
Castellón;12135
Castellón;12135
Castellón;12140
Castellón;12150
Castellón;12159
Castellón;12160
Castellón;12161
Castellón;12162
Castellón;12163
Castellón;12164
Castellón;12165
Castellón;12166
Castellón;12170
Castellón;12179
Castellón;12180
Castellón;12181
Castellón;12182
Castellón;12183
Castellón;12184
Castellón;12184
Castellón;12185
Castellón;12186
Castellón;12190
Castellón;12191
Castellón;12192
Castellón;12193
Castellón;12193
Castellón;12194
Castellón;12200
Castellón;12210
Castellón;12220
Castellón;12221
Castellón;12222
Castellón;12222
Castellón;12223
Castellón;12224
Castellón;12224
Castellón;12225
Castellón;12225
Castellón;12230
Castellón;12230
Castellón;12230
Castellón;12230
Castellón;12230
Castellón;12231
Castellón;12232
Castellón;12232
Castellón;12232
Castellón;12300
Castellón;12310
Castellón;12311
Castellón;12311
Castellón;12311
Castellón;12312
Castellón;12312
Castellón;12312
Castellón;12315
Castellón;12317
Castellón;12318
Castellón;12318
Castellón;12319
Castellón;12320
Castellón;12330
Castellón;12330
Castellón;12340
Castellón;12350
Castellón;12360
Castellón;12370
Castellón;12400
Castellón;12410
Castellón;12412
Castellón;12412
Castellón;12413
Castellón;12413
Castellón;12414
Castellón;12414
Castellón;12414
Castellón;12415
Castellón;12415
Castellón;12420
Castellón;12428
Castellón;12428
Castellón;12428
Castellón;12429
Castellón;12429
Castellón;12430
Castellón;12431
Castellón;12440
Castellón;12447
Castellón;12448
Castellón;12449
Castellón;12449
Castellón;12449
Castellón;12450
Castellón;12460
Castellón;12469
Castellón;12469
Castellón;12469
Castellón;12470
Castellón;12480
Castellón;12489
Castellón;12490
Castellón;12499
Castellón;12500
Castellón;12510
Castellón;12511
Castellón;12512
Castellón;12513
Castellón;12520
Castellón;12526
Castellón;12527
Castellón;12528
Castellón;12529
Castellón;12530
Castellón;12530
Castellón;12539
Castellón;12540
Castellón;12549
Castellón;12550
Castellón;12560
Castellón;12560
Castellón;12570
Castellón;12578
Castellón;12579
Castellón;12580
Castellón;12589
Castellón;12590
Castellón;12591
Castellón;12592
Castellón;12593
Castellón;12594
Castellón;12595
Castellón;12596
Castellón;12597
Castellón;12598
Castellón;12599
Castellón;12599
Castellón;12600
Castellón;12609
Castellón;12952
Ciudad Real;13001
Ciudad Real;13002
Ciudad Real;13003
Ciudad Real;13004
Ciudad Real;13005
Ciudad Real;13097
Ciudad Real;13100
Ciudad Real;13107
Ciudad Real;13108
Ciudad Real;13109
Ciudad Real;13110
Ciudad Real;13114
Ciudad Real;13115
Ciudad Real;13116
Ciudad Real;13117
Ciudad Real;13118
Ciudad Real;13118
Ciudad Real;13120
Ciudad Real;13129
Ciudad Real;13130
Ciudad Real;13140
Ciudad Real;13150
Ciudad Real;13160
Ciudad Real;13170
Ciudad Real;13179
Ciudad Real;13180
Ciudad Real;13189
Ciudad Real;13190
Ciudad Real;13190
Ciudad Real;13191
Ciudad Real;13191
Ciudad Real;13192
Ciudad Real;13192
Ciudad Real;13193
Ciudad Real;13193
Ciudad Real;13193
Ciudad Real;13194
Ciudad Real;13194
Ciudad Real;13194
Ciudad Real;13194
Ciudad Real;13195
Ciudad Real;13195
Ciudad Real;13196
Ciudad Real;13196
Ciudad Real;13196
Ciudad Real;13197
Ciudad Real;13200
Ciudad Real;13210
Ciudad Real;13220
Ciudad Real;13230
Ciudad Real;13240
Ciudad Real;13247
Ciudad Real;13248
Ciudad Real;13249
Ciudad Real;13250
Ciudad Real;13260
Ciudad Real;13260
Ciudad Real;13270
Ciudad Real;13279
Ciudad Real;13300
Ciudad Real;13300
Ciudad Real;13310
Ciudad Real;13320
Ciudad Real;13326
Ciudad Real;13327
Ciudad Real;13328
Ciudad Real;13329
Ciudad Real;13330
Ciudad Real;13331
Ciudad Real;13332
Ciudad Real;13333
Ciudad Real;13340
Ciudad Real;13341
Ciudad Real;13342
Ciudad Real;13343
Ciudad Real;13344
Ciudad Real;13345
Ciudad Real;13350
Ciudad Real;13360
Ciudad Real;13370
Ciudad Real;13379
Ciudad Real;13380
Ciudad Real;13390
Ciudad Real;13391
Ciudad Real;13400
Ciudad Real;13410
Ciudad Real;13411
Ciudad Real;13412
Ciudad Real;13413
Ciudad Real;13414
Ciudad Real;13414
Ciudad Real;13415
Ciudad Real;13420
Ciudad Real;13427
Ciudad Real;13428
Ciudad Real;13428
Ciudad Real;13429
Ciudad Real;13430
Ciudad Real;13431
Ciudad Real;13432
Ciudad Real;13440
Ciudad Real;13449
Ciudad Real;13450
Ciudad Real;13459
Ciudad Real;13460
Ciudad Real;13470
Ciudad Real;13473
Ciudad Real;13473
Ciudad Real;13480
Ciudad Real;13490
Ciudad Real;13499
Ciudad Real;13500
Ciudad Real;13580
Ciudad Real;13590
Ciudad Real;13591
Ciudad Real;13592
Ciudad Real;13593
Ciudad Real;13594
Ciudad Real;13595
Ciudad Real;13596
Ciudad Real;13597
Ciudad Real;13598
Ciudad Real;13600
Ciudad Real;13610
Ciudad Real;13619
Ciudad Real;13620
Ciudad Real;13629
Ciudad Real;13630
Ciudad Real;13640
Ciudad Real;13640
Ciudad Real;13650
Ciudad Real;13660
Ciudad Real;13670
Ciudad Real;13679
Ciudad Real;13680
Ciudad Real;13690
Ciudad Real;13700
Ciudad Real;13710
Ciudad Real;13720
Ciudad Real;13730
Ciudad Real;13738
Ciudad Real;13739
Ciudad Real;13739
Ciudad Real;13740
Ciudad Real;13750
Ciudad Real;13760
Ciudad Real;13768
Ciudad Real;13768
Ciudad Real;13770
Ciudad Real;13779
Ciudad Real;13779
Córdoba;14001
Córdoba;14002
Córdoba;14003
Córdoba;14004
Córdoba;14005
Córdoba;14006
Córdoba;14007
Córdoba;14008
Córdoba;14009
Córdoba;14010
Córdoba;14011
Córdoba;14012
Córdoba;14013
Córdoba;14014
Córdoba;14015
Córdoba;14016
Córdoba;14029
Córdoba;14045
Córdoba;14071
Córdoba;14100
Córdoba;14110
Córdoba;14111
Córdoba;14112
Córdoba;14113
Córdoba;14115
Córdoba;14115
Córdoba;14120
Córdoba;14129
Córdoba;14129
Córdoba;14130
Córdoba;14140
Córdoba;14150
Córdoba;14190
Córdoba;14191
Córdoba;14192
Córdoba;14193
Córdoba;14193
Córdoba;14199
Córdoba;14200
Córdoba;14206
Córdoba;14207
Córdoba;14208
Córdoba;14209
Córdoba;14209
